id,label,tweet,isVulgar,isNonAscii
6136,1,Analysts estimate that Apple will have put the letter ‘i’ in front of every word in the English language by 2019 ihateapple,0,1
6140,0,New Douglas sunglasses with moka iphone case. fashion style stylish me cute…,0,1
6141,0,"Just added Hard Plastic Shaw... to our collection of products, check it out here at -plastic-shawn-mendes-case-for-iphone-6?utm_campaign=social_autopilot&utm_source=tweet&utm_medium=tweet … iPhone case technology",0,1
6145,0,Happyness is a state of mind me selfie igers follow4follow cute beard apple earpods…,0,1
6149,0,Now Available - Sublimation Vest. Check it out here - -vest?utm_campaign=social_autopilot&utm_source=tweet&utm_medium=tweet … iPhone case music discount,0,1
6150,0,Mornings’ duckies x. sunday morningwalk iphonex besplendid california2018 Laguna…,0,1
6153,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow e9¤b,0,1
6155,1,Thug Life. thuglife doritos fuckyou idgaf monday swag ps3 sony callofduty videogames truth…,0,1
6158,0,"very with Apple for Refunding the Full £1,664 my little Scallywag had managed to accumulate playing an App. WhoWouldHaveKids",0,1
6163,0,My iPad minis background >>> ipadmini apple allen hangover middle finger candycrush…,0,1
6168,0,Grabaciones time auch. I it. Soccer Fútbol camera Sony yeah.,0,1
6177,0,The purpose of life is to live a life of purpose. MondayMotivation … … IPhone IPAD iOS MondayMotivation,0,1
6178,0,birthday Steve Jobs: how Apple disciples still worship the modern messiah…,0,1
6179,0,cadillac coupe ats monotone still so bling .. follow instagood photooftheday beautiful like4like summer fun igers instalike follow hdr iphonex luxury… -/?utm_source=ig_twitter_share&igshid=11bvsdiqsn4lo …,0,1
6182,1,apple is starting to suck…it just doesn't work when I need it to!,0,1
6183,0,Soul photography travel Italy Sony a7s film cinematography youtuber photo …,0,1
6185,0,Tonight's gig. birthday tasha with my rig kronos korg mainstage apple wayo…,0,1
6189,0,Source: NBC blue apple facebook girl girls girlpower eggs nbc tech news like…,0,1
6190,0,Let's have dessert fun monday bankholiday dessert iphone friends london londonlife…,0,1
6192,0,How do you see yourself? beautiful ugly sad 50mm sonyalpha sony woman women…,0,1
6193,1,even slower now! hateapple! i cant even unlock my iphone..its kind of responds but no display iOS9 Appleerror …,0,1
6196,0,The phone in the mirror is one of my presents :D bad cool phone samsung galaxyIII…,1,1
6199,0,"tbt to a Jubilation of daisies! alaska kindness beautiful jehovahscreation jwvisuals jw iphone flowers nature Anchorage, Alaska ?utm_source=ig_twitter_share&igshid=1wgoa4qrjxp08 …",0,1
6201,0,Bad mood since I lost my phone :( but I love my new phone :D iphone samsung sad …,0,1
6202,0,Thousands are switching from armbands to SlimClipCase.Find out what you are missing iPhone case apple fit …,0,1
6204,0,Finally a functional new phone to replace my old spoilt hp ;_; with own DIY casing (*^▽^*) samsung ...,0,1
6207,0,friend brother gear samsung iphone5 apple tatto work instamood instafollow …,0,1
6210,0,My phone samsung blackberry instagram dailyphoto instagrammers new now doubletap…,0,1
6214,0,Postcard from Lecco selfie selfienation lake landscspe me igdaily iphone6 iphone…,0,1
6218,0,Henry + Zhoumi are ! WeLoveHenMi (@nisahlee) • beautifulgirls + smartgirls can tweetforit (!) iPhone iPad Android,0,1
6219,0,"Ill try find the volume to turn it down, ive never used an iphone 7 before …",0,1
6225,0,See you Later ... Tonight Elix Club ( France ) edm edmfam iphone dance edclv plur…,0,1
6227,0,Im so happy that I bought this - christmas xmas bunny samsung calender sam pinkiepie pinkieeye …pic.twitter.com/jhfhP4hz8U,0,1
6229,1,Thanks Apple are great!! FuckYou have storewide someone who speaks Spanish – at Queens Center Mall,0,1
6230,0,Today in london apple car cars iphone photo coches iphone apple amazingcar lamborghini speed sportcar sport deportivopic.twitter.com/zgRcEVkVG5 – at Lamborghini London,0,1
6231,0,I should be studying right now... kindle fun picoftheday bestoftheday likes iphone…,0,1
6234,0,Yesterdayy ^^ me with cousin dinner shwekaung toilet loo hehe mirror phone samsung… -1/,0,1
6235,0,Party with .. chaildren kids arab_foto my_foto sony أطفال سعادة فرح…,0,1
6240,0,.php?pm_controller=gallery&pm_action=viewEntry&d=575 … kuwait q8 pic iphone vote cairo googel youtube sidibouzid Tunisia Vote my pic Dont Forget,0,1
6244,0,Good night vocation newyear trip thailand khaoko a6000 ILCE6000 sony vsco…,0,1
6247,0,Strawberry — Steemit @foxkoit/strawberry … strawberry home nature life art photo photos photography image images gallery sony sonylens sonyphoto sonyphotography sonyphotos sonystory photofeed top feed wow cool follow colors,0,1
6249,0,Happy Birthday Baba! My dad turned 61 today! samsung birthday gift suprisingdad dad…,0,1
6252,0,bigamusic: My New Favorite.. BAM C800G Sony Microphone studiolife music instagood picstitch p…,0,1
6253,0,Happy new year bitchesssss :) me newyear like cute boy me samsung galaxy gay guy…,0,1
6260,0,Are you ready? callOfDuty BOI CoD Play3 PlayStation Sony Games FreeTime relax soGood …,0,1
6263,0,Hailey Baldwin Speaks On Her… news photography fashion health fail tech ipad iphone funny lol,0,1
6278,1,"Who needs a plate? “@andrewprevost: Totally just cut my dinner on my phone screen,, yup that just happened. Sueing apple iphone”",0,1
6284,0,Finally newphone monkey showoff samsung gift butfirst selfie lovingit curlyhairs…,0,1
6287,0,apple suitable for people that are normally allergic to apples! Santanas. Me !! healthy…,0,1
6290,0,just think about it only love it#me my like life hi hello ice iphone photo…,0,1
6292,0,Like and Share if you want this Fast Charger For Iphone iphone sa ... .php/product/pzoz-fast-charger-for-iphone-lighting-cable-original-usb-cabel-for-i6-iphone-6-cable-6s-plus-i5-iphone-5-5s-se-ipad-air-2-ios-10/ …pic.twitter.com/jTffNIVZAM,0,1
6293,0,Harley son baby boy HK smile everything cute instagram iphone ipad followforfollow…,0,1
6295,0,itunes iphone Test your friends boyfriend or girlfriend get scored & find bad out. ThinkYouKnowMe -you-know-me/id543729704?ls=1&mt=8 …,1,1
6305,0,"Keep your phone protected with one of Boost mobiles cases, good for any occasion! Don’t miss out. mobile boost boostmobile phone family case cases iphone androidpic.twitter.com/WUNc9Stjwh",0,1
6313,0,2014 New Year by Sony A7 2870OSS at 종각 보신각 제야의종 33 타종행사 Seoul City Korea 박원순 서울시장님,0,1
6317,0,Samsung galaxy s5! No more Problems with my phone *-* s5 samsung mobile instapic galaxy… -sNMBPieA/,0,1
6323,0,4 yrs anniversary honge juda na hum. This one I really miss sony sonytv indian…,0,1
6324,0,RT boots cat iPhone that's my baby iphone,0,1
6325,0,Weekend weekend picoftheday shoot shooting tfp tfpmodel tfpshooting model modeln camera kamera fun fotografie photography fotograf photograph hobby fotoshooting photoshooting sony sonyalpha sonya6500 KaiEdel artofportrait … pic.twitter.com/0Ey7TMubxe,0,1
6327,1,Seriously Apple? notcool iphone apple fuckyou iphone5s iwantanewphone preorder waitedallnight…,0,1
6330,0,Man im chiling soccer macbook apple chilling like4like instamac itslevels2dis$&@*# …,0,1
6331,0,Photo: Family love Migros & Manor christmas positivity iphonesia popular instagram iphone... -9,0,1
6336,0,On dec ..Martian candy.. kingcrowley king kushking ink iphone loud loyalty pothead producer photooftheday music money model ceo beardgang atx singer songwriting… -qJlp_y/?utm_source=ig_twitter_share&igshid=hk596i1lx8je …,0,1
6343,1,WELL THEN THEY SHOULDNT SAY ITS AN 8G GIVEMETHEIRHEADS VIVALAREVOLUTÍON,0,1
6348,0,“@simply_BreBre: New phone case!! nolenation seminoles iPhone FSU FloridaState thanks to :) ”,0,1
6354,0,"You might not buy the Facebook phone, but your kids will and that’s what matters google Apple",0,1
6356,0,Happy Friday friday life book booklover apple fruit fruitarian fresh…,0,1
6361,0,casper lol look lotd pink aj cap iphone selfie igers instalike instalove local…,0,1
6364,0,"***new blog post*** Yea, I still have a blog. I’m encouraging you to spend more time on your phone. Yup, it can bring marital bliss. Well, maybe. Read why. phone games marriage husband wife iphone apps iphone7 iphone7plus fun blog blogger blogpost readpic.twitter.com/BeLulJKH55",0,1
6371,0,günaydın office nutella supriz samsung istanbul tagsforlike PhotoGrid Samsung…,0,1
6373,0,samsung so much world samsung android low like popular high nice best friend…,0,1
6376,0,Be Happy. ツ XperiaS Xperia InstaXperia InstaSony Instagram SonyXperia Sony Smile Feliz…,0,1
6378,0,Beautiful Sunset ...#sunset crazysunset iPhone Instagram instamazing zen Scotland life …,0,1
6379,0,"My dream came True first time enter to full frame family - SONY A7RIII sony alphaa7riii sonyfamily firsthand fullframe dreamcamera a7riii sonyalphaclub sony Chennai,… ?utm_source=ig_twitter_share&igshid=jxzohfd27zdv …",0,1
6382,0,Crowne Plaza Bruselas fotodeldia instapic pic like picoftheday photooftheday iphone…,0,1
6389,0,Work with what you have and the rest will fall into place • •• • staypositive staystrong building iphonephotography iphonex gloomy saturday motivation feelinggood ?utm_source=ig_twitter_share&igshid=3f1zgvc3xqm4 …,0,1
6399,0,Blinding light. The two little dots at the bottom are my cats eyes  cat igphoto iPhone light,0,1
6401,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow zjä},0,1
6409,1,Too bad they can’t figure out the issues with 11.0.3 battery Have too many devices w/too many configs to support!,0,1
6410,0,Snack time . . . . . apple mustard snacktime ilovemustard yummy saturday…,0,1
6412,0,Just like Santa he is always watching! dog dogs pet doglover puppylove petstagram adorable animal pets photooftheday instagood dogs dogs_of_instagram doggy animals petsagram instagramdogs petsofinstagram canine iphonex mobitog apple x ipho…pic.twitter.com/4DBES7M8t0,0,1
6416,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow vögv,0,1
6419,0,En el afterwork de yodona con Mery y Melocos !!! follow followme iphone iphonesia… -/,0,1
6426,0,Two Hamiltons to be crammed into… news photography fashion health fail tech ipad iphone funny lol,0,1
6432,0,Chica's desk work macbook apple maps candles sweets simple tv white …,0,1
6434,0,The 3 Musketeers :) Kuwait Family Home Kids iPhone Playtime Christmas Fun Boys…,0,1
6440,0,"Tropical girl, enjoy the beach ヽ(^。^)ノ beach free jogja tropicalgirl samsung instapic…",0,1
6451,0,"The Prophet as a Husband . iphone : android : kindle Book December 18, 2016 a…",0,1
6456,0,This place is my solace lately thankful blessed workout fitfam me iphone 6plus…,0,1
6458,0,Never tired of watching the sky. beautiful autumn sky scenery colorful leafs … IPhone iPAD iOS Appstore LOve Nature IPAD Autumn,0,1
6462,0,"Fin chey , girl kärlek sweet friend amazing chick iphone Gammelstads Pizzeria",0,1
6465,0,Atomium bruselas fotodeldia instapic pic like picoftheday photooftheday iphone instapic…,0,1
6468,0,How You Ain't Know? GanjaGoddess weed i that bad iphone case teamlightskin…,1,1
6469,1,"lost ALL of my effin data! txt msgs, videos from ll cool j & frankie beverly, notes, app data, pix/videos…EVERY EFFIN' THING!!! APPLE",0,1
6470,0,Is Like an App Store? -love-like-an-app-store/ … via iPhone AppStore Comic Funny,0,1
6475,0,"New Phone Sony XperiaZ + New Phone Case American Flag, delivering tomorrow or thursday …",0,1
6480,0,BlendPic:Blend photo - -blendpicblend-photo-prevrati-snimok-v-proizvedenie-iskusstva.html … Андроид Android Games News IOS Apple iPhone,0,1
6483,0,Tales of Maj'Eyal - -tales-of-majeyal-izuchi-kovarnyy-mir.html … Андроид Android Games News IOS Apple iPhone,0,1
6484,0,Yeah! sony XperiaZ smartphone cool black instacool like Z movistar barcelona cool …,0,1
6493,0,New Bikini! :) - apple instagram iphoneonly photo fun party girlfashion…,0,1
6498,0,So much love for this little one!! niece school apple healthy eating her sibling…,0,1
6500,1,Enjoying a morning coffee and working. beenhipster hipster apple coffee…,0,1
6501,0,Heart candle  candle heart lightcandle instagram iphone iphonesia iphoneography picoftheday p,0,1
6505,0,scape from the city and follow the sun selfie iphone camera lol duckface eyes 1d…,0,1
6509,0,Lance Whitney sentiment score is 28.6 . What is yours? +Whitney … cnet Apple pic.twitter.com/8c5nlXjmxn,0,1
6513,0,apple pie cooking yummy sweet apple pie food foodlover dessert instafood…,0,1
6515,0,Halloween gift for friend#Kawaii cute stuff from Minipla Sony plaza Marunouchi…,0,1
6516,0,Out shooting a wedding with my squad! wedding canon sony sonya7rii a7rii…,0,1
6520,0,Super to finally own the entire Hear audio line from Sony (@sonyelectronics)! If…,0,1
6521,0,Finally～～find de WHITE 1~小白 in da house！:D new Samsung A7 notAudi -s4/,0,1
6527,0,Summer blowout!!! Check the website for more . . . . . fashion style beauty likeforfollow forsale shop cute promo iphonex discount art like smile… -HF8sh/?utm_source=ig_twitter_share&igshid=d6nx6m5kj8k4 …,0,1
6529,0,Like and Share if you want this iPhone Food Pattern Case iphone s ... .php/product/for-iphone-7-6-6s-5-5s-se-6s-plus-7-plus-phone-case-cover-rainbow-color-food-hamburger-donuts-macaron-pattern-fundas-cover/ …pic.twitter.com/zglz5CWCWW,0,1
6531,0,What$&@*# 011 - He definitely doesn't have a driver license. - whathe$&@*# bear driver drive news photography video art iphone photo new followme blog instagram inspiration today motivation life japan beautiful nature work fun … pic.twitter.com/qAjCWJtELV,0,1
6534,0,So happy may TFC na kami TFC ABSCBN kapamilya sony kuya_kim TV_Patrol missing_pinas…,0,1
6538,0,InstaPic by mimmo.al: Feb 2016 taken with sony rx100 sunset sky beautiful fun instamoments nature…pic.twitter.com/bhSFS45Stn,0,1
6539,0,Senate fails at passing gun control… news photography fashion health fail tech ipad iphone funny lol,0,1
6541,0,New Case unicorn glitter sony z1 case handyhülle girly glitzer einhorn … -cDR5dAl3o/,0,1
6545,0,Still moving. last load thank God iMac apple maclife JefferyCampbell calilife beauty…,0,1
6547,0,"Kings Canyon, Australia , 8/7/18 . . . like like4like l4l follow followme f4f me cute pic photo picoftheday photooftheday iphone igers tbt photography … ?utm_source=ig_twitter_share&igshid=1a4qxxbxhgzo1 …",0,1
6548,0,Apple Watch is here apple applefan applewatch watch time fan obsessed …,0,1
6550,0,Blues and Greens iphoneonly iphone photooftheday beautiful follow instadaily instagramhub…,0,1
6552,0,"Top iOS news of the week: iPhone sales, no iPad sales, Dropbox : Apple expected to sell 71.5…",0,1
6556,0,Sony Xperia Z2 unboxing handset newphone freeupgrade sony xperiaz2 sexybeast excited…,0,1
6560,0,Just to give a little glimsp of what the scene was like... I took this idea for mlittle801 breezeslc fitness nofilter nice music film camera samsung famous… ?utm_source=ig_twitter_share&igshid=1gey7b4zsikau …,0,1
6563,0,Air New Zealand flight lands safely… news photography fashion health fail tech ipad iphone funny lol,0,1
6570,0,His eyes! mason mammasboy bigeyes gorgeous iphone instapic instababy instafamous…,0,1
6577,1,FBI tracks iPhone users to get personal information and identify them: -and-hacking/20937/fbi-tracking-12-million-apple-device-users-antisec-dumps-digital-dirt-1-million …. Just another reason to hatemac,0,1
6578,0,Like and Share if you want this Totem Phone Case for IPhone iphone ... .php/product/hybrid-totem-henna-soft-tpu-phone-case-cover-for-iphone-7-6-6s-5-5s-se-cute-patterns-mobile-phone-bag-cover-for-iphone-7-plus/ …pic.twitter.com/znowXGYU8P,0,1
6579,0,Save it!!!! rumknuckles rugman look london skateboarding savesouthbank iphone instago…,0,1
6590,0,Got my new phone! iPhone5 apple gadgets electronics cellphone toronto eatoncenter bell…,0,1
6591,0,Thanks for coming to us. customer cute iphone6s light lights wow apple…,0,1
6596,0,"We would like to wish you an amazing day! Make every minute count tls today iphone accessories news life August 06, 2015 at 07:…",0,1
6599,0,"Phone Necessities..Car clips, buy one get 1. Click on Bio-link to learn more. phonecessity iphone samsung amazon shop buynow iphonecase phoneaccessories instagood… ?utm_source=ig_twitter_share&igshid=1atyfafaapbmx …",0,1
6600,0,Watson is a happy puppy puppy mutt lifeproof galaxys5 samsung lifeproofpets sunday… -D0HnPFT/,0,1
6601,0,Like and Share if you want this 3D Phone Case for Iphone iphone sam ... .php/product/2016-new-sweet-3d-mineral-water-bottle-love-ice-cream-phone-case-couples-soft-silicone-rubber-case-for-iphone-7-6-6s-plus-5-5se/ …pic.twitter.com/gGhK0YjBRl,0,1
6602,0,Ebony coffee table final coat. ridgid ryobi trout trump fish iphone apple…,0,1
6615,0,Like and Share if you want this Flower Case For Iphone iphone sam ... .php/product/fashion-cartoon-flower-case-for-iphone-7-case-for-iphone7-6-6s-plus-phone-cases-classics-black-white-floral-back-cover-cute-capa/ …pic.twitter.com/vSPIASQpGI,0,1
6616,0,"We would like to wish you an amazing day! Make every minute count tls today iphone accessories news life June 23, 2015 at 07:00…",0,1
6626,0,Check out Original Vintage MacDraw Pro Books Claris Macintosh Graphics User's Manuals RARE Apple -/183034035267?roken=cUgayN&soutkn=hjPibx … via WhatToRead BookLovers WednesdayWisdom Amazon GoodReads Academic Books PrimeBooks militaryparade Trump,0,1
6627,0,Green Arrow Double Exposure! -green-arrow-double-exposure?asc=t&p=classic-tee … via redbubble sale discount iphonecases iphone christmas tshirt,0,1
6630,0,G’Mornin Loyal Subjects tweet rabbitsofinstagram bunniesofinstagram rabbit hop bounce charlie houserabbit bunnylove rabbitsofig shotoniphone apple iphone7plus photography photographer family chuck charles s$&@*# sassy sass… pic.twitter.com/YJtPKKFMcS,0,1
6631,0,September !!! Happy Monday actitudpositiva feliz felice portrait headshot apple… -HK-zfeT/,0,1
6633,0,Princess rose pretty barbie doll princess sexy beauty beautifull rose flower iphone…,0,1
6636,1,It’s getting rather boring having every software update completely wreck everything I use. hatewindows,0,1
6638,1,Apple ($70b) Olympics ($45b) Both brands maintain this value by taking anyone and everyone to court. .au/technology/technology-news/draconian-wifi-police-stalk-olympic-games-20120803-23jdc.html …,0,1
6640,0,fuckyou apple 10 Ways Samsung's Galaxy S4 Is Better Than The iPhone 5 - Yahoo! Finance -ways-samsung-s-galaxy-s4-is-better-than-the-iphone-5-151555214.html … via,0,1
6644,0,I've just bought a new cellphone I'M SO !! phone SamsungA3 samsung Smile…,0,1
6646,0,Brief US Cell Phone History (& Pricing) apple ios iphone android smartphones iphonex iphone8 iphone7 wireless wirelesscarriers att tmobile verizon sprint 4g lte 5g spectrum consumer -us-cell-phone-history-pricing/ …pic.twitter.com/ikRX1Bd4re,0,1
6648,1,"Okay, Apple cameras suck... The sun tonight was insane! It was a deep magenta behind…",0,1
6651,0,Like and Share if you want this LED Selfie Case For Samsung iphone ... .php/product/led-selfie-case-for-samsung/ …pic.twitter.com/IzJGzPeYHl,0,1
6655,0,♪?v=RcX5ahXbU-M … JAPAN 音楽 舞踊 SONY 英語 日本の技術 RT : New laptop pink breastcancer awareness,0,1
6656,0,No masking Donald Trump’s… news photography fashion health fail tech ipad iphone funny lol,0,1
6667,0,I shouldn’t have watched the apple event. New iPad might be coming my way…,0,1
6670,0,Yujuj““I“ioioo“ ippp (@allenchoo) • LostInTranslation - did you mean you the iPad or the iPhone? Letsfacereality: both win!,0,1
6682,0,Look do Dia! lookdia iphone dylan instagood instagram photooftheday tweegram iphoneonly…,0,1
6686,0,Welcome to the family. iphonex apple baby lol instagood photooftheday finally…,0,1
6690,0,That timing tho! prouduncle nephew nephewlove godson timing iphone stlouis stl…,0,1
6693,0,"“@BestTextMsgs: I don't need a lot of friends, I need a lot of True friends who stay real behind and infront of me.” iPhone EVERYONE",0,1
6696,0,Clint Eastwood on Donald Trump’s… news photography fashion health fail tech ipad iphone funny lol,0,1
6700,0,thankyou sony ps3 for the addon finally happiness gaming dragonborn downgaurd skyrim… -t_snVC/,0,1
6707,0,Got my baby Galaxy Cam back! ♡ Selfie agad agad! galaxycamera samsung backoninstagram selfie,0,1
6708,0,I guess I own a PS4 now ps4 gaming videogames sony playstation nofilter 7strandcustoms…,0,1
6725,0,ChristianPickupLines IPhone iPAD iOS nature … #GoCougs utpol 90s R&B Jagged Edge Dru Hill Sade R. Kelly,0,1
6731,0,yompotter / cyntia blue team in church taken picture samsung galaxy s2 infuse thansk…,0,1
6734,0,skinny mini vacation part 2 with erinohagainhair Seenoevilimages iphone blackandwhite…,0,1
6736,0,In need of Valentine's Day iPhone Wallpaper? Check out these 10 LOVEABLE wallpapers: -day-iphone-wallpapers/ … valentinesday iphone pic.twitter.com/SWFM58d0gZ,0,1
6738,0,"February 18, 2016 at 03:40PM Ms_Petunia_C: Thursday for me like bleh not today apple giving me the r…",0,1
6742,1,"is a freaking joke, lock me out of iCloud, 13 days to reset password to access account, nothing sent, redo account recovery, now it’s 10 days. I’ve lost everything, including business, because your recovery system sucks",0,1
6747,0,halloween costume of the year. . . . . . . samsung note spooky scary picoftheday …,0,1
6748,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow åiam,0,1
6749,0,Simone in love with gelato’s mountain gelato icecream food igersparma iphone Due…,0,1
6754,0,5steps druhill concert music florida rnb sing sing video iphone dance Bob Carr…,0,1
6756,0,Hey there Hot Dude Reading!! littletokyo SpiritPunk luxury losangeles iphone travel…,0,1
6762,0,Looks nuts with my ollo. olloclip washington money art government usa secret iphone…,0,1
6769,0,- TAG YOUR FRIENDS design contemporary architecten architect arquitectura iphone mimar mimarlık araba car cars instaarchitecture concept Architektur architecture luxury archite…,0,1
6770,0,Football Chairman - -football-chairman-postroy-legendarnuyu-futbolnuyu-imperiyu.html … Андроид Android Games News IOS Apple iPhone,0,1
6772,0,"We would like to wish you an amazing day! Make every minute count tls today iphone accessories news life October 14, 2015 at 07…",0,1
6775,0,Remembering Abi: How Lucy Hone… news photography fashion health fail tech ipad iphone funny lol,0,1
6776,0,Just I want take this photo ;p ppap pen pinapple apple penpinappleapplepen fun…,0,1
6787,0,"?? Shareholders have a very small share of minorities, and the board urged them?? apple …",0,1
6788,0,Pharrell Williams - Italian Cynical Happy ?v=HwHdb5iRanM … day PharrellWilliams sony pmwf5 f5 cinealta 4K italy,0,1
6793,0,my new addiction tekken tekken6 sony psp teamalisa tekkenGod selfie photoholic smile …,0,1
6797,0,instacollage Advocare postworkout arginine spark new fridge#samsung my baby boy loves…,0,1
6798,0,It’s HIROSHIMAP. art japan hiroshima trip japantrip worldcup samuraiblue design graphicdesign draw adobe 日本 illustration イラスト aritoaru cool cute apple miyajima worldheritage 呉 広島 かが festival 城 原爆ドーム 厳島神社pic.twitter.com/OH39lbcvG2,0,1
6800,0,♪?v=RcX5ahXbU-M … JAPAN 音楽 舞踊 SONY 英語 センター試験 RT : New laptop pink breastcancer awareness,0,1
6806,0,Beautiful orchids growing on palmtrees at Epcot center Orlando … LOve Nature IPhone iPAD PalmTrees,0,1
6807,0,I can't resist growing a cake beard. sony a7 caked cream yummy cake beard lol …,0,1
6809,1,Let The bad Storm Begin The Apple Vac The First Apple Product That Doesnt instafunny…,1,1
6811,0,Happy Day  ThePowerpuffGirl doll toys day sky iphone funny iphone4,0,1
6812,0,Love It Chihuahua iPhone CapeTown SouthAfrica Selfie PhotoOfTheDay Girl Look…,0,1
6813,0,Chillax'n at home ^_^ bulmers belgium apple cider alcohol drinks relaxing smile home…,0,1
6818,0,Awesome new phone case! <3 ironman marvel Samsung simplethings materialgirl …,0,1
6832,0,the apps in the App Store are suck and can’t even get one with full features apple,0,1
6837,0,Friday me and rocio friday hairstyle friends girls sweet california iphone cute…,0,1
6839,0,99% lowfat yogurt apple and peach yogurt parfait sfree sweet time yummy day…,0,1
6841,0,New phone samsung s3 mini new phone white flower pretty better mobile central…,0,1
6846,0,At Apple Premium Service Provider. apple work job empleo golden gold appleit en…,0,1
6850,0,AppleGram: iPhone Hunting is Over! Welcome my baby! Tags: apple iphone 6plus amazing…,0,1
6852,0,Running and Filming 101! Geefilmworkz greeneyedent cinematography photography iphonex zeiss movies motivational documentaries mensstyle finalcutpro j mensstyle… ?utm_source=ig_twitter_share&igshid=oohc79p3j0bd …,0,1
6861,0,Just got my samsung carepackage delivered from houston so excited just got my new…,0,1
6864,0,"Now Yeaa, i'm back haha goodnight night my room smile nice cool boy MAC apple macpc…",0,1
6866,0,Get 10% off when you order Waterproof Case f... with discount code - TWITTER. Check it out - -case-for-iphone?utm_campaign=social_autopilot&utm_source=tweet&utm_medium=tweet … iPhone case,0,1
6873,0,Partiu sol musica#beautiful cat sexy smile gril skate long brazil juizdefora samsung…,0,1
6876,0,Minhas Cases capinhas iPhone cute amo encantadoras ly cool baphonicas liendjas…,0,1
6877,0,Popurry…#igersgdl igersmexico igersmx people urban music Friend Mextagram apple iphone ipho,0,1
6879,0,All you need is high tech ♡♡ samsung galaxynote android geek,0,1
6880,0,SHOP arab arabic arabian eyes arabiceyes new iphone iphone6…,0,1
6885,0,25% off samsung and iPhone cases with the code YOURNEWCASE in my Redbubble store! … phonecase deal redbubble giftideas gift christmas iphonex iphone samsung samsungcase iphonecase horses fox rats ratsofinstagram cute stuffpic.twitter.com/OsfbP6GEXq,0,1
6891,0,"Can't lie, I'm LOVING my new IPhone 6 Plus Apple IPhone IPhone6Plus Shopping Tommy…",0,1
6893,0,You shouldn't leave me alone with permanent markers. lol sharpie iphone apple face lol…,0,1
6895,0,Woman and three kids rescued from… news photography fashion health fail tech ipad iphone funny lol,0,1
6897,0,Such a beautiful campus fiu tuesday trees parkinglotview gold pretty iphone squaready …,0,1
6898,0,Happy cat tabby cat catsofinstagram cold icy winter sony a5000 50mm f1.8 … -imGBqi8/,0,1
6905,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow 96åg,0,1
6909,0,He still isn’t sure about the gr$&@*# and this winter is starting out way to warm family children him cute life babyboy handsome adorable beautiful toddler blessed son cutekidsclub myboy photooftheday instakids mobitog iphonex blackie …pic.twitter.com/YXWdHCM8fy,0,1
6913,1,You are a rotten apple apple! I cancel my iTunes subscription and you delete all my music playlists! bad Even the lists I’ve had for years before I ever had a subscription! applesucks AppleMusic applemusicsucks corporatehijacking,1,1
6914,0,i Love Allah Muslim Subhanallah Love IPhone IPAD … iPhoneWallpaper IPAD Appstore NaturePhotography,0,1
6915,0,pls buy stickers! only $0.5 ?asc=u … redbubble freelance iphonecases iphone tshirt WednesdayWisdompic.twitter.com/ZwCkAhsl1H,0,1
6927,0,Beautiful accessories for Spring … iphone rosegold Sunglasses shades fashionblogger blogger Twitter pic.twitter.com/0yFPEeslBG,0,1
6929,0,"Today is good day,no smog. iPhone 拍照 instagood me 手机摄影 人生 智慧",0,1
6932,0,Hellow ootd outfit apple iphone fashion style fun summer photo photography…,0,1
6936,0,Love words wordsofgod favorite igers ig_ers ig_nesia picoftheday instagood instamood iphone -AIJphzF/,0,1
6937,1,"“@paulinaradeka: wow just lost about 2,500 photos apple” shut the fuck up",0,1
6938,0,SSSSSTTTTT Stilte wandeling nature netherlands sony xperia muchlovefromdd nederland mood.mind photooftheday picoftheday filter place Groet ?utm_source=ig_twitter_share&igshid=6d2az833duxf …,0,1
6941,0,She loves abit of FaceTime with daddy!! cute smiles baby babygirl facetime iphone…,0,1
6944,1,"You know what Apple, it sucks that you can't update the older ipads to the newer iOS because there are so many apps I'd love to download but can't because they're NOT compatible. And I ain't forking out £400+ for a new one when this one is still good Apple ios11",0,1
6945,0,Welcome PSP Slim psp pspslim sony game playing black girl vicio…,0,1
6946,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow £{u7,0,1
6949,0,Photo: My bestfriend & … Love venice california iphone iphonesia...,0,1
6952,1,The prices for phones nowadays are like umm yeah let me just cut off this arm for you just so I can have this phone…#fuckthat sobull$&@*# apple iphone,0,1
6960,0,Just smile .. Benefits smile worldcup porn milletinadamıdenizlide iphone jogapraele meandmyteam milf,0,1
6962,0,S9/S9+ Clone is Already Out android samsung galaxy galaxys9 flagship nextbigthing smartphones mobile tech trend funny gadget innovation google computer ai iot upgrade nice beauty rumors note8 youtube -clone-is-already-out/ …pic.twitter.com/nX5iotc5mF,0,1
6969,0,Zapio Athens.Greece. Follow me for more photos!!! world travel nikon samsung … pic.twitter.com/5kfusNmGP4,0,1
6971,0,Look at me. innocent cat instamood sad instadaily animal samsung muar malaysia sleep…,0,1
