id,tweet,isVulgar,emoScore
9392,sunday walk digit metromanb digit weekday selfi friend foe friday iphon spawn rs art purpos natur human piano music,0,0
9393,new iphon case new iphon case mickeymous mickey disney cute,0,0
9394,say on ear walkman soni worth home travel toy,0,0
9395,is it just me or does the new appl updat suck why can not they just leav thing alon appl updat imistevejob,0,0
9396,hello appl newlif iphon digit appl birthay present bordeaux spring home,0,0
9397,okay let mek now when you send it if not just like direct messag on here it lol or facebok   wah myphon been mess up too,0,0
9398,when your ipod die in the middl of your run appl make someth bigger then a digit so i can get a new one digit year bateriesdi,0,0
9399,storm has pass sky after storm cloud iphon iphoneographi pic stormclouds,0,0
9400,second time i lost all digit of my journal articl in two day thank you appl,0,0
9401,lack of passion is fatal iphon me quot pink kiss xoxo gir passion driven motiv,0,0
9402,appl are total free replac iwatch digit daysofhapi day digit appl iwatch,0,0
9403,my new phone case the bead insid the letter move oh my god iphon phonecas bad,1,0
9404,i gave in appl aplewatch iphon iphon digit splus rosegold fitnesmotiv fit,0,0
9405,we would like to wish you an amaz day make everi minut count tls today iphon accessori news life decemb digit digit at,0,0
9406,kuwait q digit pictur iphon vote cairo gogel youtub sidibouzid tunisia vote my pictur do not forget p,0,0
9407,at the appl store again iphon is so slow chang it for the digit rd time custom servic in miami is an oxymoron,0,0
9408,yey strawberri case nya cute bgd iphonefive id strawberri pink iphon,0,0
9409,question how hard is it to store date tim as time t   keep fuck tzdata up to date appl failur   dst,0,0
9410,babi brought me the samsung tab digit ^^ samsung tab phone bliss,0,1
9411,strife rhyme with wife rife life fife phyfe knife check out rhyme for iphon,0,0
9412,i love my phone i was think about give her up in oct when sprint got this iphon but she show me mad today lbvs,0,0
9413,wrong place buddi you should go to sea crocodil sea enjoy leo leoar ar arkit madewitharkit appl,0,0
9414,minha helo sister irm amo linda beauti capinha soco ingl iphon branco   white,0,0
9415,my tranquil place tranquil garden tagsta tagsforlik likesforfolow iger iphon iphonex instaphoto iger fotografiaunit playtest fu forumsesion,0,0
9416,was abl to add to cart but you guy did not let me checkout look like a hoax to me now for sure,0,0
9417,i just watch the second trailer of th new ghostbust movi and it is even wors than the first one what a piec of crap soni,0,0
9418,rt   gator digit does iphon digit suck or not writer thought for today tech digit pubtip ebok sm appl,0,0
9419,wake the fuck up hk hongkong central asia hkig digit apledaili appl news gov china chines,0,0
9420,my april fool begin with my iphon doing that thing it does say once a month where the alarm does not go off why iphon,0,0
9421,will you me forev   best friend instagram popular drwongsaihou iphon iphon digit i true love,0,0
9422,date night outfit instap samsung s digit fashion otn hm urbanoutfiters,0,0
9423,so my imesag start work then decid to stop again after half an hour good one,0,0
9424,happi brother and sister brother sister superwet vinkeven vinkevenseplasen nautiqu wakeboarden liquidforc liquidforcenederland redbuln gopro redbul samsung,0,0
9425,the river vocat newyear trip thailand khaoko a digit ilc digit soni vsco snapsped,0,0
9426,happi monday this made me laugh this morn fun funni comput disk aple,0,0
9427,extra zoom android ap unitedst cute color iger iphoneon guitarplay iphon,0,0
9428,the physic copi of my soni playstat digit ps digit collect gamer videogam fun,0,0
9429,play playstat digit teni   me instap instamo nice instacol game playstat digit soni,0,0
9430,the eifeltow in novemb zen pari cool creativ makeit appl iphon digit splus,0,0
9431,iphon latin lover italian and french are the hottest iphon bad,1,0
9432,more reason to hate my iphon stupid updat made me lose all of my digit digit pictur sopis hateapl paininmi wrong iphoneforsal,0,0
9433,upgrad the pod now will not synchron to my fuck itun thought this was suppos to be simpl appl,0,0
9434,first time i ve seen digit on my phone in a coupl week been die at digit until i final updat thanksapl appl,0,0
9435,good morn sunris florenc instagod cute follow iphon picoftheday igdaili,0,0
9436,a moment with my father in the supermarket night mirror samsung i l be if you,0,0
9437,find the duck a digit s photoftheday photo pictur soni summer folowme,0,0
9438,would like to wish appl a big until i can updat my iphon   whathefuck,0,0
9439,just spent the past digit hour tri to updat my phone rip my hair out broke my laptop and now have a realli sore throat,0,0
9440,what can i say i just love my new toy newphon motorola helomoto instaphon,0,0
9441,i am new to the iphon and boy do i hate it was tri to get a rington and it lost all my contact,0,0
9442,at home again segovia excursi n camera canon photo samsung,0,0
9443,new work on my desk label juic bio organ appl graphicdesign,0,0
9444,now i am hate appl opent  s stock drop after appl mention restaur   in patent applic,0,0
9445,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow a digit lx,0,0
9446,shop at target got a tv blackfriday shop shopahol tv samsung flat yay broke ohwel,0,0
9447,what is wrong with play high bit rate stream over digit g on ipad appl facebook,0,0
9448,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow a   digit  ,0,0
9449,so offici by that mean io digit good morn seed is also matter of day away iphon ipad appl develop,0,0
9450,no longer an appl user samsung android tablet phone s digit technolog,0,0
9451,just want to have a big shout out to appl i am sorri it had to end like this but move on and let me receiv text,0,0
9452,twinki by accid twinki eleph shirt target instap samsung s digit,0,0
9453,s you n s e t s sunset bliss beauti natur waterfront weekend mood tunein appl tech sf,0,0
9454,ok so my phone realli piss me off now tweet or text only peopl,0,0
9455,record broadcast studio girl woman samsung handphon akg smile hijab,0,0
9456,we would like to wish you an amaz day make everi minut count tls today iphon accessori news life may digit digit at digit digit am,0,0
9457,i love doing this selfi selfi handsomeboy usa bore samsung rihnavi,0,0
9458,my laptop has broken and i feel like my life support machin has been turn off why comebacklaptop appl,0,0
9459,by round digit of target s p a male   iphon seo money loan ticket phone android adword googl date partner,0,0
9460,how cute is my phone instap icon iphon digit s ap instagram pink girl stripe sunday,0,0
9461,digit digit appl iphon digit digit gb etat tres bon appl iphon iphon digit occas prixhapi,0,0
9462,final it arriv watch digit male stainless steel case with milanes loop salzburg appl,0,0
9463,even at pop up scren   in hilli field park sky sunset tree night instagram photo iphon,0,0
9464,i hate my phone for ruin my night i could of had a great end of the night iphon,0,0
9465,all my music delet off my phone even though it was only digit song i am still sad iphon jk idontmeanit,0,0
9466,natur thunderstorm natur ap prayforflorida resid hous apstor iphon ipad,0,0
9467,iphon digit s has the batteri life of a small town blink and youmisit digit by digit digit am weak figureitout appl,0,0
9468,hapybday meu amor alic filha digit ano linda iger iphon igdaili instagod instagod,0,0
9469,alexi make it happen here in green hill sprint samsung,0,0
9470,foxcon employe claim they have post pic of guard beat them anyon have link appl claim it was a brawl,0,0
9471,just had to take legitim everyth off my phone for this stupid updat,0,0
9472,love day love shoot by coupl isengsenang a digit are sony,0,0
9473,def woke up at the crack of dawn to realiz i did it for noth famili appl,0,0
9474,four wheel drive with navig frankwiliam are you b digit weekday selfi friend foe friday iphon spawn rs art purpos natur human piano music,0,0
9475,osx maverick does not allow me to attach iwork page file to gmail that is wft pleas feedback appl kind regard,0,0
9476,appl will be roll out the verizon iphon at valentin  s day sale,0,0
9477,fuck iphon fuck them fuck them fuck them fuck them fuck them appl,0,0
9478,appl where the f     k is the music i alreadi bought fremymus alreadypaid apleisblow,0,0
9479,how iphonesia iphon instagod instagram photoftheday twegram iphoneon iger,0,0
9480,this is how you make my tummi feel iphon instagram instadaili quot truestori amman jo,0,0
9481,i just plug in my phone at digit batteri and it drop to digit appl,0,0
9482,wads shadow natur iphoto natgeohub iphon bwp hors rider work,0,0
9483,almost here i am excit postscript playstat ps digit soni excit almost cantwait bad lol,1,0
9484,i wish that samsung win the lawsuint with appl i want galaxytab digit digit in europ digit,0,1
9485,new videogam naruto ps digit storm digit sasuk gamer letsplay soni playstat bandai,0,0
9486,get bent life talk to my phone iphon digit problem iphon digit appl screnwasmyfault,0,0
9487,can not believ my earphon have alreadi stop work when i just got this phone yesterday very piss piss appl headphon,0,0
9488,i would defend appl any day of the week except for this one,0,0
9489,we would like to wish you an amaz day make everi minut count tls today iphon accessori news life februari digit digit at digit,0,0
9490,when modern technolog meet tradit techniqu ipad samsung appl sew technolog handmad,0,0
9491,love my new background fairi flower colour background samsung galaxi s digit like,0,0
9492,from an old custom thank you samsung live laugh life instago instahub,0,0
9493,appl io develop forum is realli suck there is no great support but we need to pay   digit per year with stupid support facebook in,0,0
9494,beauti shop aliusaexpr iphon io ap instant emerg portabl batteri power usb port ce,0,0
9495,like and share if you want this mini dual usb car charger iphon,0,0
9496,enjoy this new digit screen tv d digit samsung flatscren poptv new excit,0,1
9497,back to appl today to get a new phone place suck and so does not the iphon onto my digit rd free phone b c they,0,1
9498,hello again rt we have only been togeth for a week but i got her flower a card and a ring too soon iphon,0,1
9499,bundl bari uk general pictur good god nice day famili today rain soni sonynex digit n vip,0,0
9500,i got it new iphon case it black and white,0,0
9501,good to be back into my phone but so piss off that ive lost all my pictur music and video,0,0
9502,i have liter updat my io softwar digit time in like digit week what is go on hateiphon hateupd,0,0
9503,check out this video on youtub teamfolowback iphon celebrityaprentic thesecret free wealth fact,0,0
9504,can not wait for io digit to releas today iphon appl nerd,0,0
9505,he was in iron man uncl funni famili throwback christmastim ipad appl iphon laugh,0,0
9506,how bad is it that my fallback phone can not even instal the facebok ap,0,0
9507,new run partner ipod nano ipodnano music musicismylif appl awesom,0,0
9508,funni suck stripteas appl flasher xxx adult let us have fun hold on a link,0,0
9509,when will i be abl to pay with onlin and in your shop hatecard futur free iphon,0,0
9510,excit indulg clap jump me home bad style share indulg iphon iphon digit instapic,1,0
9511,the silent speech graffiti life summer silentspech walk iphon digit gs iphon branan,0,0
9512,hello marshazhar marshaphoto photoftheday hello i am smile samsung galaxi tab digit,0,0
9513,make sens amazon ebay monday sale weekend friend shopahol internet onlineshop onlin instagod onlin discount girl twitter shop boyfriend girlfriend ipad iphon android io coupon gift gift,0,0
9514,light will guid you home   ignit your bone   i will tri to fix you play on iphon here at at music,0,0
9515,at offic season digit selfi selca self camera b digit samsung coreduo offic fun,0,0
9516,mojoflux rt my best friend them me boy girl self iphon preston leed femal,0,0
9517,hacker wifi password prank android ap beauti cute color iger iphoneon iphon,0,0
9518,hello is it me your look for if not it should be tweet rabitsofinstagram buniesofinstagram rabbit hop bounc charli houserabit bunylov rabitsofig shotoniphon appl iphon digit plus photographi photograph famili ch,0,0
9519,fuck you appl fuck you for being a shitti linux shell fuck you for promot shitti year old tech as revolutionari fuck you for tri to forc unneed technolog advanc just overal,0,0
9520,new realyr v digit digit photoboth for iphon ipad date colleg soror pi,0,0
9521,me right now after see that my iphon x will arriv today christmasinnovemb iphonex,0,0
9522,why michel came home tcot nascar theater movi singl bad ipad iphon window digit,1,0
9523,extra chuck twitter rabitsofinstagram buniesofinstagram rabbit hop bounc charli houserabit bunylov rabitsofig shotoniphon appl iphon digit plus photographi photograph famili sleep bedtim cute sweet sweeti,0,0
9524,meli and i have all the fun lol i my sister iphon instagram famili,0,0
9525,a random coin laundri in selma life picoftheday coinlaundri california instagod photoftheday tbt instadaili iphonex monday laundri amaz photographi snaps godlif travel summer,0,0
9526,anoth reason to hateapl appl delet user   nonitun music and did not tell them about it,0,0
9527,iphon me iphon like navidad mirror tagsforlik folow digit folow like digit like awesome,0,0
9528,nashvill i love you nashvill tennesse photographi iphon pedestrianbridge,0,0
9529,photo oh yeah appl famili ipad ipadair stevejob iwanteverythingapl shop day,0,0
9530,babi donut with junjun donut calor samsung instalik like digit like afternoon,0,0
9531,last week yumstuf teamhealthi fodpost appl pb ice cinnamon protein water fitfam,0,0
9532,appl user sinc digit iphon digit mo old can not make or get call   now ask   digit for postag appl custom,0,0
9533,teresa may offici take over as news photographi fashion health failur tech ipad iphon funni lol,0,0
9534,lovin   my new cuti babi bear case and that bling bling thing hihihi happi it samsung,0,0
9535,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow } p,0,0
9536,stamford bridg stamford england chelsea minion samsung davidluiz bieber minions,0,0
9537,i when peopl hashtag their whole tweet and then add random stuff at the end iphon in digit facebook youfailatwit,0,0
9538,siri let me down easi siri iphon screncap her spikejonz breakup eastereg,0,0
9539,i am so for this news holiday digit laracroftcomesbackhom playstat digit sony,0,0
9540,photo me selfi latina hispan girl life hair iphon instagod instagram igfamili iger,0,0
9541,iphon updat to os digit digit final work after an hour of tri appl,0,0
9542,free on ipad iphon kindl for amazon prime member wolf the ghost pattern rt twitter,0,0
9543,no servic is avail for indian purchas devic in india very shock to know this money is wast no proper support form appl custom relat team case id digit servic report attach nomoreapledevic cheater fake fee,0,0
9544,i need to see this mv on my laptop but this thing is not work,0,0
9545,final arriv in kiel setlif film work hotrock kiel soni fs digit gopro shot,0,0
9546,my new love final apart of this centuri galaxi samsung,0,0
9547,my phone die at digit and i had to walk home with no music appl,0,0
9548,amaz all those digit pixel are go to chang this industri appl,0,0
9549,halo talk greyhair hairstyl morn samsung girl hair hous pictur hors sexi ladi,0,0
9550,riversun picstich tagsforlik photoftheday digit samsung instamod su pt aec brother,0,0
9551,so excit new comput soni vaio notebook as bad my dad so much thanks,1,0
9552,just realiz i wore the same shirt all weekend lazi win tenth iphon supermon soseri rolingston,0,0
9553,an appl a day keep the doctor away take care autumn healthi appl septemb you jungl life linz austria,0,0
9554,macbok in for repair thank appl for replac the bezel on my laptop free of charg and i did not even make an appoint,0,0
9555,my new phone i am so happi with it samsung newphon,0,0
9556,love shop list video iphon date blackbok go premium more featur,0,0
9557,my first televis is here yay led tv samsung holi entertain,0,0
9558,first an ipad and now this shit i feel so dirti justtobuildanap,0,0
9559,build my zumba playlist for digit exercis fit danc gym appl itun,0,0
9560,i final got the iphon digit s goodby droid appl iphon,0,0
9561,beaupr bubbl and crawfish beaupr crawfish summer court iphon by spodl digit,0,0
9562,true love piscina nofilt summer sophia love ya cute iphon photoftheday,0,0
9563,hey guy look iphon digit splus digit gbrand goldgsmfactori money today life amazon birthday sale android window nokia samsung iphon phone smartphon motorola offer bestpric jul digit digit digit digit pm,0,0
9564,i am just about readi to throw my phone off a bridg appl iphon,0,0
9565,digit pcs exquisit squishi random charm in iphon strap toy decor free shop style sale today,0,0
9566,found this ador littl area yesterday park tree green happi outdoor nyc brooklyn gr wrong beauti color shotoniphon iphonex,0,0
9567,my dad   yours lunch appl sandwich healthi yum fatti,0,0
9568,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow digit h digit,0,0
9569,philtrum is a word   correct spell for that matter stupidio fuckingretard appl yourdictionari improveit nigga,0,0
9570,here are the digit gun control news photographi fashion health failur tech ipad iphon funni lol,0,0
9571,park lot ankuriview iphoneographi shotoniphonex mobilephotographi j iphon instagram j forum sky ig iphoneographi fiphonesia photoftheday instamod finstagod iphoneon figer finstagramhub popular bestoftheday dog,0,0
9572,small present for my mama washingmachin samsung present instap picoftheday anapa,0,0
9573,alway be happi alwaysbehapi smile fruit appl banana orang salah al,0,0
9574,appl appl iphon digit s gold macbokair bonz laugh inlov boy kosovo prizren,0,0
9575,my cousin is liter the cutest look at him own that iphon hipster famili,0,0
9576,bought myself a littl move in present ek appl macbok pro,0,0
9577,first pictur on my new tablet samsung galaxi earlybirthdaygift it birthday bestdayev,0,0
9578,caribbean food cook with caribbean cokup recip for iphon ipad,0,0
9579,  final got my birthday  s present birthday gift present phone mobil aple,0,0
9580,follow on instagram what is up surf fun capetown funni sexi me samsung,0,0
9581,give your love one the appl watch seri digit this valentin  s day for half of the price appl aplewatch gift valentinesday deal discount mobil tech news trend io tmobil featur valentin smartphon iphon iphonex,0,0
9582,we would like to wish you an amaz day make everi minut count tls today iphon accessori news life august digit digit at digit,0,0
9583,live live smart with devic just click samsung,0,0
9584,vocab star free iphon puzzl ap my blog review puzzl ap enjoy rubik sudoku occupi bad money,1,0
9585,preorder mlb digit the show and soni is a bigger no show than the bronco in the superbowl soni mlb digit theshow xboxiswaybet,0,0
9586,the prophet as a husband iphon android kindl book februari digit digit a,0,0
9587,never miss the moment sonya digit soni sonyph dslr photographi moment life gadget electron,0,0
9588,francocovidirector ciak video for chico sonyvideo babi in soni spot,0,0
9589,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow femal digit t o,0,0
9590,samsung custom servic center work hard every day smile enjoyment,0,0
9591,annoy girl and the serious man samsung live laugh life filchi chines darthvad,0,0
9592,bad screnshot of mypag i have settl mani schedul issu with those manag appl,1,0
9593,new toy soni pad xperiatabletz screen makebeliev happi perfect gift present,0,0
9594,all these differ brand like but you can not hold them to see how they feel when your photagraph firstworldproblem samsung jeremytryit digit photo technolog tech influenc nikon tryit digit instagod soni,0,0
9595,backup pack on deal iphon tablet gift smartphon samsung holiday gift,0,0
9596,for my hater enemi friend high school miracl samsung galaxi friendship happi score,0,0
9597,time to kill tri an acclaim stori some are free rt smashword appl ipad nook soni kobo digit th of juli,0,0
9598,apart of the famili now oneplus newmobil x hongkongtodenmark,0,0
9599,my beauti mom and her grandkid famili babi iger igersmanila iphon,0,1
9600,new magic trackpad arriv yes happi me am feel so good nananana appl fanboy,0,0
9601,samsung edit samsung selfi marva beauti beauti cute hijab latepost,0,0
9602,i wish my phone would just magic start to work right again appl iphon hatr,0,0
9603,been tri to synchron for digit fuck minut appl ipod,0,0
9604,samsung galaxi digit i love you longest digit month of my life good riddanc blackberri worththewait,0,0
9605,final i am a proud owner of the new ipad ipad appl instagram macbok technolog,0,0
9606,cool rt i lop it instagram iphonesia iphon digit iphon follow,0,0
9607,android and iphon ap make your life fun fill if you music with these bestap for music,0,0
9608,my phone is act like a woman disfunct and not doing what i want it to do iphon,0,0
9609,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow digit,0,0
9610,eat grape shoutout indian malayali fun tbt tbs tag photographi iphon users,0,0
9611,i swear its actual made my signal wors io digit is kill my batteri and photo stream is piss me off xxx,0,0
9612,night with sam young instagram instagod statigram twegram iphonesia iphone,0,1
9613,digit pcs exquisit squishi random charm in iphon strap toy decor free shop style sale today,0,0
9614,just this precis moment i am think death was too good for steve job bastardupd,0,0
9615,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow digit ok,0,0
9616,timelaps with the gopro this even gopro goprofamili crazi dream chang world outdoor yorkshir sunset wow hudersfield manchest photographi nikon samsung galaxi aerial phantom timelaps hero snow winter perfect weather,0,0
9617,no photo effect just pure beauti iphon iphonep sunset backyard home with,0,0
9618,appl music y appl news se inspiran en window phone appl io,0,0
9619,point of view ale alepaolo noi amor time sirmion iphon iphonesia,0,0
9620,got a new phone yesterday god it is like i have been replay born so much fun and take beauti photo samsung,0,0
9621,work offic work day busi smile boy soni life gep instalik instagram,0,0
9622,iphon famili friend night parti kz fun astana damir i hosemina,0,0
9623,like indiana jone jone leder book instagod instamod school new iphon,0,0
9624,lakeitamari wed day repost this from instagram it was such a beauti pictur is on my mind soulmat gym bigday travel melanin groom pretti fire music adventur iphon sexi photoftheday vscocam beauti blacklov sayestothedr,0,0
9625,how   selectashan instal soni acid on mac excit music edit djlife,0,0
9626,sure there is an ap for this i thought there was an ap for everyth p lol,0,1
9627,how are you doing today so far thought findyourhapyplac sale friend shopahol instagram help amazon onlin discount girl kid shop boyfriend girlfriend ipad iphon android tweet coupon gift canada mexico viral,0,0
9628,now appl want samsung cellphon and tablet off the market what about consum that like samsung better boycotapl,0,0
9629,it is ridicul how fast this piec of bad iphon batteri die,1,0
9630,randitha coupl instagod instamod instanesia instamakasar imagechef like instadaili iphon,0,0
9631,number addict best iphon puzzl game ever unit state it draider,0,0
9632,digit off macbok bs no way i am believ that if its true i will buy them and sell it on cl rumor appl,0,0
9633,so today i realiz that my new digit s does not charg with the cabl i bought at a gas station when my iphon digit did appl,0,0
9634,enjoy right now today scumfuckflowerboy vibe theproc portrait happi portraitur fashion portrait art sony,0,0
9635,look who just enter into the famili today soni stereo earphon grate,0,0
9636,thank my love me belt guess cintura bela belisima iphon tagsforlik instagod,0,0
9637,i digit my hair me hair tonight cur brown samsung android instagram instadaili insta,0,1
9638,rt midevil digit via instagram soni a digit wifi mirorl flipscren super,0,0
9639,dear appl your accessori suck i have yet to find a charger that will not break invest in plan for better charger serious,0,0
9640,about to reset my phone here  s hope it does not total blow up and backfir in my face princesprobz iphon,0,0
9641,i love my new gs digit from tmobil it is amaz and the servic is great tmobil uncari amaz samsung galaxi digit,0,0
9642,realli just need to figur out a way to get rid of my iphon and get back to my droid phoneisu iphon told you,0,0
9643,we would like to wish you an amaz day make everi minut count tls today iphon accessori news life may digit digit at digit digit am,0,0
9644,appl one thing i hater about this mous the butteri finish so fast am not now macworld,0,0
9645,googl v appl choos your poison at least you can eat appl,0,0
9646,thank appl sinc my last updat i am only get partial text and call,0,0
9647,bono thedg larymulenjr band adamclayton legend iphon irish d citi of blind light,0,0
9648,photo take my hand walk with me life age year friend boyfriend mother daughter rememb iphon,0,0
9649,me myself coupl mine girl photoftheday webstagram iphonesia iphon with my love miss,0,0
9650,designshowcas webdesign by whatsupruberduck look what arriv appl iphon digit gangster io,0,0
9651,oh yea because clear hp is go to know how to solv a problem with your fuck product fuckingridicul,0,0
9652,the iphon is a piec of shit i can not updat or even use half of my ap and i can not even chang my appl id appl,0,0
9653,went to bed with my phone at digit woke up with it at digit sprint samsung,0,0
9654,i book it travel makemesmilein digit word natur ap iphon ipad makemesmilein digit word,0,0
9655,i hate you appl right now you suck you gave me an apprais and now it is automat chang,0,0
9656,i can not stand it i honest want to smash my phone godjob appl,0,0
9657,digit off iphon case samsung case and iphon wallet use btscase digit giftorigin sumer digit,0,0
9658,cute digit nephew cute instanesia instagram instaphoto instandroid like express samsung gal,0,0
9659,happi girl new ipod touch with digit gb memori d ipod music appl white girl,0,1
9660,photo back pretti cute gorgeous beauti ig iphon ignat instahub,0,0
9661,irrit sold out to appl for outsourc their job so they do not have to pay tax they owe like everybodi els appl,0,0
9662,swear to god everyth to do with appl is just screw up today iphon,0,0
9663,from ex ex boyfriend text iphon imesag cute lol heartbeak brokenheart cri sad,0,0
9664,i am not just say this to be nice but soni make the clearest brilliant headphon ever i am so grate i purchas them music,0,0
9665,shop today it shope zara starbuck beat appl japan instadaily,0,0
9666,was at the appl store today what an experi i love it i also love my new ipad digit appl,0,2
9667,when you have to wait digit hour to reset your freak password for your appl id because you can not answer a secur question appl,0,0
9668,my mom is too cute oli shitzu poodl seattl digit babi beauti iphon shihtzu,0,0
9669,rt preorder my iphon digit iphon gadget   me too apl  s site is get hammer right now,0,0
9670,my mom and grandpa were impress to say the least if you do not have an iphon you do not have an iphon,0,0
9671,check out my new samsung galaxi alpha ^^ newsmartphon samsung galaxi alpha trendi,0,1
9672,yayayay final got a laptop all readi for univers now d samsung laptop,0,1
9673,all i want is to shut my phone off and put it away but it turn right back on after i shut it off folowuptwet iphon,0,0
9674,and the saturday shenanigan have begun saturday fun sister travel video amaz samsung watch blog,0,0
9675,my soni z digit soni work email simpl quadcor camera memori selfi tattoo,0,1
9676,love my new glitter phone pink girl soni glitter phone,0,0
9677,when your phone will not receiv imesag and will not charg pieceofshit,0,0
9678,the new design and funtion for ipod which is music now that come with io digit from appl failur,0,0
9679,am i the only one that find the new appl iphon digit color ugli i just look at them and i am so that i got the iphon digit plus iphon tech,0,0
9680,like this on instagram pl case krakow forsal sweet fashion iphon iphon digit,0,0
9681,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow digit z },0,0
9682,make a phone out of glass breath on it too heavi wonder why it shatter samsung,0,0
9683,demin in cold wall samsung nx digit photoftheday folowm photoftheday smile friends,0,0
9684,thankyou tito zyriel abil for this i love it samsung s digit brandnew lte it feel happi at,0,1
9685,my crappi laptop froze whilst my ipod was sink do not wana pull it out incas it wipe my ipod,0,0
9686,music lover soni sonyaudio day smile sunglass instagram instagod,0,0
9687,morn everyon mykepikachu model brandambasador productconsult asianboy modelborneo iphon digit plus iphon borneo,0,0
9688,happi to see my new phone cover when i reach home galaxi si s digit galaxi digit samsung cover red,0,0
9689,revis in the sun spot summer appl natur work digit like appl,0,0
9690,first teenag ever to be forc to get a smart phone that does not want one,0,0
9691,we could make this last forev so pleas do not stop the rain iphon instavi a,0,0
9692,samsung say the next big thing is alreadi here and then say the product is soon does not make sens stupid appl,0,0
9693,oh and my appl id password has been reset not by me digit time this week getanandroid,0,0
9694,hello again hello again rt rt if your iphon not at   t you show love but all the wrong your opinion,0,0
9695,i never get sick of wake up next to these digit coffe iphon appl godmorn joyjoy,0,0
9696,my phone die and has been sit on the charger for over an hour and it still will not turn on appl io digit,0,0
9697,i love me kkk me sunday morn now nice beauti brazilian funni good today iphon,0,0
9698,we can not get enough of this rich and fluffi ontario appl stuf french toast by appl fresh summer healthi diet food,0,0
9699,digit pcs exquisit squishi random charm in iphon strap toy decor free shop style sale today,0,0
9700,steve job get the day off and my phone stop work,0,0
9701,aw i check me out on a samsung commerci i film last year great samsung bestbuy,0,0
9702,io digit is bullshit my messag keep crash along with half of everyth els appl,0,0
9703,ugh order orang juic and they gave me appl juic grim,0,0
9704,babushka  s digit th floor land floral offer metromanb digit weekday selfi friend foe friday iphon spawn rs art purpos natur human piano music,0,0
9705,phone not turn on been unrespons sinc digit o clock die here theworldrealyisend iphon digit problem appl nophonefornow,0,0
9706,i am so fuck angri that all mine and photo from the zoo and harri potter studio have been delet,0,0
9707,i can not imagin go through the day without an iphon i love my iphon iphon,0,0
9708,love my shoe random cab even dinner london instadaili instagram pictur samsung,0,0
9709,do not text me if you do not have imesag those green bubbl annoy the bad out of me op lol androidforev,1,0
9710,dear appl i buy your fuck product and find out it is go to cost me   digit a year to wirelesli stream music to my televis,0,0
9711,edinburgh castl   from princ st   edinburgh scotland instagod tbt photoftheday instamod iphone,0,0
9712,we would like to wish you an amaz day make everi minut count tls today iphon accessori news life august digit digit at digit,0,0
9713,if i serious just lost all my stuff on my phone i will not be happi,0,0
9714,lifetim sunset beauti natur landscap perfect vegan lifeisgod moment aple,0,0
9715,giant fuckyou to appl for their lack of customerservic on an issu i have had sinc my digit s arriv,0,0
9716,i just squeal at the podtman ee d mac macbokpro laptop appl new excit,0,1
9717,seem like everi digit year the iphon just crap out   they want you digit keep buy new one appl iphon piss pisedof,0,0
9718,digit new year by soni a digit digit os at digit seoul citi korea,0,0
9719,new comput underdoxx new person comput corsair intel i digit msi nvidia gtx digit z digit a r digit sieg samsung,0,0
9720,i just hateapl       apl tri to block sale of samsung galaxi tab digit digit in us |,0,0
9721,selfi from samsung galaxya digit india mumbai tp random enjoy,0,0
9722,quot ap spacial pictur     photographi usa girl poem valentineap iphon lieb digit,0,0
9723,love is all you need digit hand sketch iphon instagram draw pictur heart one,0,1
9724,solitari amongst the crowd ny nyc newyork newyorkc manhattan chelsea westsid iger igni nycphotograph nycphotographi explor exploremor beauti instagramhub photographi instalik instagod iphoneon iphon iphonep,0,0
9725,zebra love for your ipad   iphon get free economi ship on   digit order use code,0,0
9726,happi weekend weekend hotweat sun summer sunshin parti appl snapchat fun dj beat iphonex watch soundcloud sound itun,0,0
9727,manag to grab a few pic when out for my walk today weatherni ilovesnow snow iphonex,0,0
9728,my new babi soni limegren amaz inlov instamod instagod digit,0,2
9729,new toy ipad mini ipad mini ipadmini appl digit gb siri apleinc digit th dad thankyou newtoy t,0,0
9730,appl crumbl appl crumbl icecream raini day saturday tire mum yobar,0,0
9731,istanbul hagiasophia byzantin histori easter educ travel teacher appl store,0,0
9732,special ap for valentin digit idol girl rt poem iphon valentineap digit,0,0
9733,awe cute thing to wake up to iphonex zebra the pattern,0,0
9734,man twitter is getin bore y the bad pl here are not talkin pleas am bore talk about someth about disney iphon cricket,1,0
9735,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow i { k,0,0
9736,photo a fake be tch thatstheshitidontlik selfi sweatpant swag tanktop miniemous iphon,0,0
9737,oh i can not wait to go to bab wait thank you samsung for the invit,0,0
9738,that is a big comput screen brother samsung digit hdmi fucki digit purochrom and rprefrenc hold on,0,0
9739,come to fall folli beauti iphon htc android texa digit like digit prestonwod baptist church,0,0
9740,my only love leg life stori emot like insta itali iphon instagod instalover,0,0
9741,it is a disservic that appl did not warn us to backup everyth before take io digit updat my phone is also ruin,0,0
